,id,brand,categories,dateAdded,dateUpdated,ean,keys,manufacturer,manufacturerNumber,name,reviewsdate,dateSeen,didPurchase,doRecommend,reviews_id,reviews.numHelpful,rating,sourceURLs,text,title,userCity,userProvince,username,upc
28,AV16khLE-jtxr-f38VFn,K-Y,"Personal Care,Medicine Cabinet,Lubricant/Spermicide,Health,Sexual Wellness,Lubricants",2017-07-25T16:26:19Z,2018-02-05T11:25:51Z,67981934427,"kylovesensualitypleasuregel/b00u2whx8s,067981934427,0067981934427,kylovesensualitypleasuregel/553550989,kylovesensualitypleasuregel/b014gk947e,ky/067981934427",K-Y,67981934427,K-Y Love Sensuality Pleasure Gel,01-12-15,"2017-09-04T12:18:00.000Z,2017-08-09T02:12:00.000Z",FALSE,TRUE,110143029,,5,https://www.walmart.com/reviews/product/43383370?limit=20&sort=relevancy&page=2,I used this for the first time with my boyfriend and he loved it just as much as I did. Didn't get sticky and felt great the entire time.,Amazing!,America,,Mas0814,67981934427
29,AV16khLE-jtxr-f38VFn,K-Y,"Personal Care,Medicine Cabinet,Lubricant/Spermicide,Health,Sexual Wellness,Lubricants",2017-07-25T16:26:19Z,2018-02-05T11:25:51Z,67981934427,"kylovesensualitypleasuregel/b00u2whx8s,067981934427,0067981934427,kylovesensualitypleasuregel/553550989,kylovesensualitypleasuregel/b014gk947e,ky/067981934427",K-Y,67981934427,K-Y Love Sensuality Pleasure Gel,24-12-15,"2017-09-04T12:18:00.000Z,2017-08-09T02:12:00.000Z",FALSE,TRUE,111624906,,5,https://www.walmart.com/reviews/product/43383370?limit=20&sort=relevancy&page=2,Great product! Exactly what it says works very well,Amazing,UK,,Amanda,67981934427
30,AV1d76w7vKc47QAVhCqn,J.R. Watkins,"Personal Care,Skin Care,Hand Cream,Beauty,Body Lotions & Creams,Natural Beauty,Natural Personal Care,Natural Skin Care,Ways To Shop,Bath & Body,Hand Creams & Lotions",2017-07-20T02:59:34Z,2018-02-05T11:26:00Z,8.19E+11,"818570002542,jrwatkinshandcreamlemoncream/b0010epq36,jrwatkins/10749589,jrwatkinsnaturalsapothecarysheabutterhandcreamlemoncream33oz/554918939,jrwatkins/40509,jrwatkinsnaturalhandcreamlemoncream33ounce/b0010epq36,0818570002542",J.R. Watkins,10749589,"J.R. Watkins Hand Cream, Lemon Cream",30-01-11,"2018-01-20T13:08:00.000Z,2018-01-09T09:07:00.000Z,2017-12-14T19:05:00.000Z,2017-12-19T14:11:00.000Z,2017-12-05T18:16:00.000Z,2017-10-23T08:12:00.000Z,2017-10-24T10:13:00.000Z,2017-08-29T08:25:25.921Z,2017-08-21T06:02:21.644Z,2017-08-17T05:40:20.537Z,2017-08-19T06:06:33.990Z,2017-08-07T05:05:29.314Z,2017-08-15T06:29:12.749Z,2017-08-05T09:28:57.837Z,2017-07-22T04:32:48.713Z,2017-07-23T19:50:30.158Z,2017-07-25T04:56:53.377Z",,,,1,5,https://redsky.target.com/groot-domain-api/v1/reviews/10749589?sort=helpfulness_desc&limit=200&offset=0,"yes, the scent is the best. if you like lemon frosting you won't be able to get enough of this lotion. but also, it's almost 100 natural, none of the yucky ingredients like in major brands of lotion. no mineral oil, no petroleum, etc. but also, it completely works. you know how sometimes you opt for organic choices and it's good, but not as good as popular but nastier brands jr watkins delivers. this lotion softens your hands and body, leaves you ungreasy and smells perfect. even my fiance likes it and uses it and he's pretty much anti-lotion in all regards. the price is absolutely right, too--get it!",Yummilicious And...,Europe,,Peach Pie,8.19E+11
31,AV1d76w7vKc47QAVhCqn,J.R. Watkins,"Personal Care,Skin Care,Hand Cream,Beauty,Body Lotions & Creams,Natural Beauty,Natural Personal Care,Natural Skin Care,Ways To Shop,Bath & Body,Hand Creams & Lotions",2017-07-20T02:59:34Z,2018-02-05T11:26:00Z,8.19E+11,"818570002542,jrwatkinshandcreamlemoncream/b0010epq36,jrwatkins/10749589,jrwatkinsnaturalsapothecarysheabutterhandcreamlemoncream33oz/554918939,jrwatkins/40509,jrwatkinsnaturalhandcreamlemoncream33ounce/b0010epq36,0818570002542",J.R. Watkins,10749589,"J.R. Watkins Hand Cream, Lemon Cream",08-06-17,"2017-08-23T18:25:43.476Z,2017-07-27T18:22:50.158Z",TRUE,TRUE,96928531,,5,https://www.walmart.com/reviews/product/27505658,"The Hand-Cream-Lemon-Cream has such a refreshing fragrance. I wish it would last all day. It is soothing to the hands and I get compliments when I use it especially from my daughters and granddaughters, they want me to get some for them It is one of my favorite hand creams. I wish Watkins still had the vanilla body cream that too was a favorite.",One of my favorites,America,,Birdwoman,8.19E+11
32,AV1d76w7vKc47QAVhCqn,J.R. Watkins,"Personal Care,Skin Care,Hand Cream,Beauty,Body Lotions & Creams,Natural Beauty,Natural Personal Care,Natural Skin Care,Ways To Shop,Bath & Body,Hand Creams & Lotions",2017-07-20T02:59:34Z,2018-02-05T11:26:00Z,8.19E+11,"818570002542,jrwatkinshandcreamlemoncream/b0010epq36,jrwatkins/10749589,jrwatkinsnaturalsapothecarysheabutterhandcreamlemoncream33oz/554918939,jrwatkins/40509,jrwatkinsnaturalhandcreamlemoncream33ounce/b0010epq36,0818570002542",J.R. Watkins,10749589,"J.R. Watkins Hand Cream, Lemon Cream",18-06-17,"2017-08-23T18:25:43.476Z,2017-07-27T18:22:50.158Z",TRUE,TRUE,97794859,,5,https://www.walmart.com/reviews/product/27505658,Smells like a lemon cookie. Absolutely love!!! My kids love it.,Hand cream,Europe,,Michelle,8.19E+11
33,AV1d76w7vKc47QAVhCqn,J.R. Watkins,"Personal Care,Skin Care,Hand Cream,Beauty,Body Lotions & Creams,Natural Beauty,Natural Personal Care,Natural Skin Care,Ways To Shop,Bath & Body,Hand Creams & Lotions",2017-07-20T02:59:34Z,2018-02-05T11:26:00Z,8.19E+11,"818570002542,jrwatkinshandcreamlemoncream/b0010epq36,jrwatkins/10749589,jrwatkinsnaturalsapothecarysheabutterhandcreamlemoncream33oz/554918939,jrwatkins/40509,jrwatkinsnaturalhandcreamlemoncream33ounce/b0010epq36,0818570002542",J.R. Watkins,10749589,"J.R. Watkins Hand Cream, Lemon Cream",12-06-17,"2017-08-23T18:25:43.476Z,2017-07-27T18:22:50.158Z",TRUE,TRUE,97319294,,5,https://www.walmart.com/reviews/product/27505658,You will LOVE this lotion. I smile every time I put it on.,If you like lemon frosting,Japan,,Jean Z,8.19E+11
34,AV1d76w7vKc47QAVhCqn,J.R. Watkins,"Personal Care,Skin Care,Hand Cream,Beauty,Body Lotions & Creams,Natural Beauty,Natural Personal Care,Natural Skin Care,Ways To Shop,Bath & Body,Hand Creams & Lotions",2017-07-20T02:59:34Z,2018-02-05T11:26:00Z,8.19E+11,"818570002542,jrwatkinshandcreamlemoncream/b0010epq36,jrwatkins/10749589,jrwatkinsnaturalsapothecarysheabutterhandcreamlemoncream33oz/554918939,jrwatkins/40509,jrwatkinsnaturalhandcreamlemoncream33ounce/b0010epq36,0818570002542",J.R. Watkins,10749589,"J.R. Watkins Hand Cream, Lemon Cream",08-06-17,"2017-08-23T18:25:43.476Z,2017-07-27T18:22:50.158Z",TRUE,TRUE,96929734,,5,https://www.walmart.com/reviews/product/27505658,This hand cream is so nice that I had it on my desk at work and someone stole it after just two days! Broke my heart a little,Someone stole it!,Europe,,vanessa mcnally,8.19E+11
35,AV1d76w7vKc47QAVhCqn,J.R. Watkins,"Personal Care,Skin Care,Hand Cream,Beauty,Body Lotions & Creams,Natural Beauty,Natural Personal Care,Natural Skin Care,Ways To Shop,Bath & Body,Hand Creams & Lotions",2017-07-20T02:59:34Z,2018-02-05T11:26:00Z,8.19E+11,"818570002542,jrwatkinshandcreamlemoncream/b0010epq36,jrwatkins/10749589,jrwatkinsnaturalsapothecarysheabutterhandcreamlemoncream33oz/554918939,jrwatkins/40509,jrwatkinsnaturalhandcreamlemoncream33ounce/b0010epq36,0818570002542",J.R. Watkins,10749589,"J.R. Watkins Hand Cream, Lemon Cream",28-07-16,"2017-08-23T18:25:43.476Z,2017-07-27T18:22:50.158Z",TRUE,TRUE,95993821,0,5,https://www.walmart.com/reviews/product/27505658,"I love this lotion. Nice and thick, great fragrance. I use it on my hands and my feet.",Thick and works!,Europe,,5alarm,8.19E+11
36,AV1h6gSl-jtxr-f31p40,AMBI,"Personal Care,Bath, Shower & Soap,Featured Brands,Health & Beauty,Johnson & Johnson,Bath & Body,Body Wash & Cleansers,Beauty,Skin Care,Facial Cleansers,Soaps",2017-07-20T21:31:52Z,2018-02-05T11:26:58Z,3.02E+11,"031600082004,301875481353,ambicomplexioncleansingbar/b00hv08eqy,ambi/13534122,ambi/30187548135,ambiskincarecomplexioncleansingbar35oz/551896839,ambicomplexioncleansingbar35oz/551896839,0301875481353,ambicomplexioncleansingbar35oz/b00hv08eqy,ambicomplexioncleansingbar35oz/b004aieake,fleming/13534122",FLEMING & CO,13534122,Ambi Complexion Cleansing Bar,18-02-17,"2017-09-04T07:04:00.000Z,2017-08-07T17:51:00.000Z",TRUE,TRUE,130294280,3,4,https://www.walmart.com/reviews/product/36770953,Not sure how this works with clearing your complexion (been using for 2 weeks now) but does keep your skin smooth and clean.,Ok so far,India,,Danielle,"31,600,082,004,301,800,000,000"
37,AV1h6gSl-jtxr-f31p40,AMBI,"Personal Care,Bath, Shower & Soap,Featured Brands,Health & Beauty,Johnson & Johnson,Bath & Body,Body Wash & Cleansers,Beauty,Skin Care,Facial Cleansers,Soaps",2017-07-20T21:31:52Z,2018-02-05T11:26:58Z,3.02E+11,"031600082004,301875481353,ambicomplexioncleansingbar/b00hv08eqy,ambi/13534122,ambi/30187548135,ambiskincarecomplexioncleansingbar35oz/551896839,ambicomplexioncleansingbar35oz/551896839,0301875481353,ambicomplexioncleansingbar35oz/b00hv08eqy,ambicomplexioncleansingbar35oz/b004aieake,fleming/13534122",FLEMING & CO,13534122,Ambi Complexion Cleansing Bar,28-02-16,"2018-01-21T03:23:00.000Z,2018-01-10T19:31:00.000Z,2017-12-20T09:18:00.000Z,2017-12-15T20:13:00.000Z,2017-12-07T06:59:00.000Z,2017-11-19T03:31:00.000Z,2017-10-23T08:14:00.000Z,2017-10-24T10:08:00.000Z,2017-09-29T12:40:00.000Z,2017-08-31T05:46:00.000Z,2017-08-29T19:16:00.000Z,2017-08-19T07:04:00.000Z,2017-08-18T10:36:00.000Z,2017-08-05T09:26:00.000Z,2017-07-25T05:16:00.000Z,2017-07-24T05:43:00.000Z",,TRUE,,1,5,https://redsky.target.com/groot-domain-api/v1/reviews/13534122?sort=helpfulness_desc&limit=200&offset=0,Makes my skin feel clean and not super dry where its ashy if i dont follow with a moisturiser as soon as im done. The skin doesnt feel oily or tacky. Makes my skin more radiant and use of foundation and concealer is not needed to make the skin look even and hydrated.,Still Works,Australia,,Shedove,"31,600,082,004,301,800,000,000"
38,AV1h6gSl-jtxr-f31p40,AMBI,"Personal Care,Bath, Shower & Soap,Featured Brands,Health & Beauty,Johnson & Johnson,Bath & Body,Body Wash & Cleansers,Beauty,Skin Care,Facial Cleansers,Soaps",2017-07-20T21:31:52Z,2018-02-05T11:26:58Z,3.02E+11,"031600082004,301875481353,ambicomplexioncleansingbar/b00hv08eqy,ambi/13534122,ambi/30187548135,ambiskincarecomplexioncleansingbar35oz/551896839,ambicomplexioncleansingbar35oz/551896839,0301875481353,ambicomplexioncleansingbar35oz/b00hv08eqy,ambicomplexioncleansingbar35oz/b004aieake,fleming/13534122",FLEMING & CO,13534122,Ambi Complexion Cleansing Bar,11-09-16,"2017-09-04T07:04:00.000Z,2017-08-07T17:51:00.000Z",TRUE,TRUE,103229097,6,5,https://www.walmart.com/reviews/product/36770953,It makes my face feel nice and fresh. After about 3 days i did get slight acne but it cleared right back up! Will deff use this every day from now on!,Ambi Skincare,China,,CynthiaCC,"31,600,082,004,301,800,000,000"
39,AV1h6gSl-jtxr-f31p40,AMBI,"Personal Care,Bath, Shower & Soap,Featured Brands,Health & Beauty,Johnson & Johnson,Bath & Body,Body Wash & Cleansers,Beauty,Skin Care,Facial Cleansers,Soaps",2017-07-20T21:31:52Z,2018-02-05T11:26:58Z,3.02E+11,"031600082004,301875481353,ambicomplexioncleansingbar/b00hv08eqy,ambi/13534122,ambi/30187548135,ambiskincarecomplexioncleansingbar35oz/551896839,ambicomplexioncleansingbar35oz/551896839,0301875481353,ambicomplexioncleansingbar35oz/b00hv08eqy,ambicomplexioncleansingbar35oz/b004aieake,fleming/13534122",FLEMING & CO,13534122,Ambi Complexion Cleansing Bar,18-03-17,"2017-09-04T07:04:00.000Z,2017-08-07T17:51:00.000Z",TRUE,TRUE,135288024,1,5,https://www.walmart.com/reviews/product/36770953,"I have used this soap for years and considered it Wal-Mart's best kept secret. I was so disappointed when they stopped carrying it in our store location. Was delighted to see I could get it online it ended up a blessing. I don't go to Wal-Mart as often so I'm saving money there (Sorry Walmart), delivery was prompt, I stockpiled and never left the house.",Ambi soap,Europe,,dfwatheartgirl,"31,600,082,004,301,800,000,000"
40,AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",02-12-16,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",TRUE,FALSE,113517695,0,1,https://www.walmart.com/reviews/product/16940619,I WON'T recommend this product to anyone,It has a nasty smell that would get anyone sick,America,,crissyx5,3.81E+11
41,AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",30-08-12,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",FALSE,FALSE,10012188,,1,https://www.walmart.com/reviews/product/16940619,My 8 month old baby got extremely irritated from this product after using for less than a week. I would like to get my money back.,Very bad reaction,India,,An anonymous customer,3.81E+11
42,AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",05-04-17,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",TRUE,,90012372,,2,https://www.walmart.com/reviews/product/16940619,"I did receive 1 bottle but when I ordered, it said a pack of 6. I was disappointed about that. This review was collected as part of a promotion.",Not the quantity specifed,America,,Nyisha M,3.81E+11
43,AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",05-11-14,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",FALSE,TRUE,38903058,0,3,https://www.walmart.com/reviews/product/16940619,"You would think it's convenient to have bubble bath and wash in the same container, but it just means you buy twice the amount... My son loves the bubbles though so no complaints.",It's bubble bath.,China,,GardenBunny318,3.81E+11
44,AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",09-05-17,"2017-09-20T14:27:00.000Z,2017-08-22T15:56:00.000Z,2017-08-31T21:05:00.000Z,2017-08-18T10:35:00.000Z,2017-08-20T10:54:00.000Z,2017-08-06T06:23:00.000Z,2017-08-04T05:56:00.000Z,2017-07-24T16:19:00.000Z,2017-07-23T02:54:00.000Z",,TRUE,,,4,https://redsky.target.com/groot-domain-api/v1/reviews/13682029?sort=helpfulness_desc&limit=200&offset=0,"Well, Johnson's need I say more I know, right. Ok, but I will. I have used Johnson's since I was a baby, yes it's been a long time. But let's get to the Chase, it's 2 in 1. Come on, who doesn't like 2 in 1 It's hard enough to get the little loves clean, so any help is always a blessing... So, Johnson's Bubble Bath and wash is a must have in this house!!!",2 In 1!!!,Australia,,Solo,3.81E+11
45,AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",09-05-17,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",FALSE,TRUE,178854665,,4,https://www.walmart.com/reviews/product/16940619,"Well, Johnson's need I say more I know, right. Ok, but I will. I have used Johnson's since I was a baby, yes it's been a long time. But let's get to the Chase, it's 2 in 1. Come on, who doesn't like 2 in 1 It's hard enough to get the little loves clean, so any help is always a blessing... So, Johnson's Bubble Bath and wash is a must have in this house!!!",2 in 1!!!,UK,,Solo,3.81E+11
46,AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",01-02-12,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",FALSE,TRUE,6522660,1,4,https://www.walmart.com/reviews/product/16940619,"The bubbles aren't over the top fabulous, but it smells good and makes the kids happy.",Love the scent,Europe,,sasparilla,3.81E+11
47,AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",25-07-14,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",FALSE,TRUE,34081024,0,4,https://www.walmart.com/reviews/product/16940619,I ma using this for my baby when she is one month old. I don't like much fragnanaces hence i love it. I don't feel like using another one.,Good one,UK,,MKris18,3.81E+11
48,AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",21-09-11,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",FALSE,TRUE,189329,,4,https://www.walmart.com/reviews/product/16940619,Lots of fun in the bath but have to use a lot to make it bubble! Nice addition when the kids don't want to take a bath.,My kids love the bubbles!,UK,,Momof2,3.81E+11
49,AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",04-02-15,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",FALSE,TRUE,112389631,,4,https://www.walmart.com/reviews/product/16940619,Amazing product. My 3 years old loves her bubble baths.,Love it. Whats not to love!!,India,,An anonymous customer,3.81E+11
50,AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",13-02-16,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",FALSE,TRUE,79537685,0,5,https://www.walmart.com/reviews/product/16940619,I absolutely love this bubblebath. It smells so good and it body wash too. My little one has very sensitive skin so this is a great option for her to still enjoy bubbles and not break out.,Love this stuff!,UK,,mommyshappy8714,3.81E+11
51,AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",20-02-12,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",FALSE,TRUE,839907,,5,https://www.walmart.com/reviews/product/16940619,I bought a small sample size of this a couple months back and loved it. The smell is just wonderful. I recently bought a new bottle and think that I may have to keep it in my shower and buy my kids another one!,The Smell is AMAZING!,Japan,,eyo,3.81E+11
52,AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",05-02-16,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",FALSE,TRUE,78407917,0,5,https://www.walmart.com/reviews/product/16940619,Very pleasant smell. Only need a little for a whole lot of bubbles.,Great product!,Japan,,Anonymous8589,3.81E+11
53,AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",17-10-15,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",FALSE,TRUE,67067764,0,5,https://www.walmart.com/reviews/product/16940619,My babies love the bubbles and mom loves that is tear free and the fragrance,Love it,America,,Jazzymom,3.81E+11
54,AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",26-08-14,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",TRUE,TRUE,35522461,0,5,https://www.walmart.com/reviews/product/16940619,My son loves this product. Makes bath time more fun and looks forward to it. Not only is it bubbles but also body wash. The 2- in-1 makes it convenient for me,I love this!!!!,India,,Ramona831,3.81E+11
55,AV1h6Gu0glJLPUi8IjA_,Johnson's,"Personal Care,Baby Care,Baby Bubble Bath,Baby,Bath & Potty,Toiletries,Bubble Bath,Baby Bath,Bath & Body,Body Wash & Cleansers",2017-07-20T21:30:08Z,2018-02-05T11:30:05Z,3.81E+11,"johnsonsbabybubblebathwash15oz/b00572z3z8,381371021253,johnsonsbabybubblebathwash15oz/002609841,johnsonsbabybubblebathwash15oz/b0029epw3k,johnsons/13682029,0381371021253",Johnson's,13682029,"Johnson's Baby Bubble Bath and Wash, 15oz",31-08-14,"2017-08-05T05:32:00.000Z,2017-08-02T09:06:00.000Z",TRUE,TRUE,35728616,0,5,https://www.walmart.com/reviews/product/16940619,Really liked the fresh smell of this.,love,India,,morgiana,3.81E+11
